"id","index","measurement_time","measured_value"
20089,0,"2022-09-11 12:00:00+02",0
20090,0,"2022-09-11 12:15:00+02",0
20091,0,"2022-09-11 12:30:00+02",0
20092,0,"2022-09-11 12:45:00+02",0
20093,0,"2022-09-11 13:00:00+02",0
20094,0,"2022-09-11 13:15:00+02",0
20095,0,"2022-09-11 13:30:00+02",0
20096,0,"2022-09-11 13:45:00+02",0
20097,0,"2022-09-11 14:00:00+02",0
20098,0,"2022-09-11 14:15:00+02",0
20099,0,"2022-09-11 14:30:00+02",0
20100,0,"2022-09-11 14:45:00+02",0
20101,0,"2022-09-11 15:00:00+02",0
20102,0,"2022-09-11 15:15:00+02",0
20103,0,"2022-09-11 15:30:00+02",0
20104,0,"2022-09-11 15:45:00+02",0
20105,0,"2022-09-11 16:00:00+02",0
20106,0,"2022-09-11 16:15:00+02",0
20107,0,"2022-09-11 16:30:00+02",0
20108,0,"2022-09-11 16:45:00+02",0
20109,0,"2022-09-11 17:00:00+02",0
20110,0,"2022-09-11 17:15:00+02",0
20111,0,"2022-09-11 17:30:00+02",0
20112,0,"2022-09-11 17:45:00+02",0
20113,0,"2022-09-11 18:00:00+02",0
20114,0,"2022-09-11 18:15:00+02",0
20115,0,"2022-09-11 18:30:00+02",0
20116,0,"2022-09-11 18:45:00+02",0
20117,0,"2022-09-11 19:00:00+02",0
20118,0,"2022-09-11 19:15:00+02",0
20119,0,"2022-09-11 19:30:00+02",0
20120,0,"2022-09-11 19:45:00+02",0
20121,0,"2022-09-11 20:00:00+02",0
20122,0,"2022-09-11 20:15:00+02",0
20123,0,"2022-09-11 20:30:00+02",0
20124,0,"2022-09-11 20:45:00+02",0
20125,0,"2022-09-11 21:00:00+02",0
20126,0,"2022-09-11 21:15:00+02",0
20127,0,"2022-09-11 21:30:00+02",0
20128,0,"2022-09-11 21:45:00+02",0
20129,0,"2022-09-11 22:00:00+02",0
20130,0,"2022-09-11 22:15:00+02",0
20131,0,"2022-09-11 22:30:00+02",0
20132,0,"2022-09-11 22:45:00+02",0
20133,0,"2022-09-11 23:00:00+02",0
20134,0,"2022-09-11 23:15:00+02",0
20135,0,"2022-09-11 23:30:00+02",0
20136,0,"2022-09-11 23:45:00+02",0
62974,0,"2022-02-15 10:00:00+01",0
62975,0,"2022-02-15 10:15:00+01",0
62976,0,"2022-02-15 10:30:00+01",0
62977,0,"2022-02-15 10:45:00+01",0
62978,0,"2022-02-15 11:00:00+01",0
62979,0,"2022-02-15 11:15:00+01",0
62980,0,"2022-02-15 11:30:00+01",0
40375,11,"2021-12-01 00:00:00+01",24
40376,11,"2021-12-01 00:15:00+01",14
40377,11,"2021-12-01 00:30:00+01",16
40378,11,"2021-12-01 00:45:00+01",5
40471,21,"2021-12-01 00:00:00+01",0
40472,21,"2021-12-01 00:15:00+01",1
40473,21,"2021-12-01 00:30:00+01",3
40474,21,"2021-12-01 00:45:00+01",1
40567,1,"2021-12-01 00:00:00+01",0
40568,1,"2021-12-01 00:15:00+01",0
40569,1,"2021-12-01 00:30:00+01",0
40570,1,"2021-12-01 00:45:00+01",0
40571,11,"2021-12-01 01:00:00+01",10
40572,11,"2021-12-01 01:15:00+01",12
40573,11,"2021-12-01 01:30:00+01",9
40574,11,"2021-12-01 01:45:00+01",8
40575,11,"2021-12-01 02:00:00+01",6
40576,11,"2021-12-01 02:15:00+01",7
40577,11,"2021-12-01 02:30:00+01",11
40578,11,"2021-12-01 02:45:00+01",7
40579,11,"2021-12-01 03:00:00+01",8
40580,11,"2021-12-01 03:15:00+01",9
40581,11,"2021-12-01 03:30:00+01",14
40582,11,"2021-12-01 03:45:00+01",9
40583,11,"2021-12-01 04:00:00+01",15
40584,11,"2021-12-01 04:15:00+01",14
40585,11,"2021-12-01 04:30:00+01",23
40586,11,"2021-12-01 04:45:00+01",23
40587,11,"2021-12-01 05:00:00+01",33
40588,11,"2021-12-01 05:15:00+01",51
40589,11,"2021-12-01 05:30:00+01",64
40590,11,"2021-12-01 05:45:00+01",75
40591,11,"2021-12-01 06:00:00+01",119
40592,11,"2021-12-01 06:15:00+01",153
40593,11,"2021-12-01 06:30:00+01",135
40594,11,"2021-12-01 06:45:00+01",191
40595,11,"2021-12-01 07:00:00+01",168
40596,11,"2021-12-01 07:15:00+01",179
40597,11,"2021-12-01 07:30:00+01",174
40598,11,"2021-12-01 07:45:00+01",174
40599,11,"2021-12-01 08:00:00+01",154
40600,11,"2021-12-01 08:15:00+01",151
40601,11,"2021-12-01 08:30:00+01",154
40602,11,"2021-12-01 08:45:00+01",130
40603,11,"2021-12-01 09:00:00+01",129
40604,11,"2021-12-01 09:15:00+01",120
40605,11,"2021-12-01 09:30:00+01",148
40606,11,"2021-12-01 09:45:00+01",138
40607,11,"2021-12-01 10:00:00+01",154
40608,11,"2021-12-01 10:15:00+01",139
40609,11,"2021-12-01 10:30:00+01",140
40610,11,"2021-12-01 10:45:00+01",139
40611,11,"2021-12-01 11:00:00+01",159
40612,11,"2021-12-01 11:15:00+01",144
40613,11,"2021-12-01 11:30:00+01",141
40614,11,"2021-12-01 11:45:00+01",163
40615,11,"2021-12-01 12:00:00+01",139
40616,11,"2021-12-01 12:15:00+01",184
40617,11,"2021-12-01 12:30:00+01",156
40618,11,"2021-12-01 12:45:00+01",137
40619,11,"2021-12-01 13:00:00+01",174
40620,11,"2021-12-01 13:15:00+01",177
40621,11,"2021-12-01 13:30:00+01",150
40622,11,"2021-12-01 13:45:00+01",156
40623,11,"2021-12-01 14:00:00+01",148
40624,11,"2021-12-01 14:15:00+01",159
40625,11,"2021-12-01 14:30:00+01",178
40626,11,"2021-12-01 14:45:00+01",139
40627,11,"2021-12-01 15:00:00+01",169
40628,11,"2021-12-01 15:15:00+01",164
40629,11,"2021-12-01 15:30:00+01",143
40630,11,"2021-12-01 15:45:00+01",177
40631,11,"2021-12-01 16:00:00+01",156
40632,11,"2021-12-01 16:15:00+01",169
40633,11,"2021-12-01 16:30:00+01",182
40634,11,"2021-12-01 16:45:00+01",171
40635,11,"2021-12-01 17:00:00+01",183
40636,11,"2021-12-01 17:15:00+01",206
40637,11,"2021-12-01 17:30:00+01",207
40638,11,"2021-12-01 17:45:00+01",198
40639,11,"2021-12-01 18:00:00+01",175
40640,11,"2021-12-01 18:15:00+01",177
40641,11,"2021-12-01 18:30:00+01",184
40642,11,"2021-12-01 18:45:00+01",165
40643,11,"2021-12-01 19:00:00+01",134
40644,11,"2021-12-01 19:15:00+01",111
40645,11,"2021-12-01 19:30:00+01",121
40646,11,"2021-12-01 19:45:00+01",116
40647,11,"2021-12-01 20:00:00+01",73
40648,11,"2021-12-01 20:15:00+01",98
40649,11,"2021-12-01 20:30:00+01",91
40650,11,"2021-12-01 20:45:00+01",87
40651,11,"2021-12-01 21:00:00+01",71
40652,11,"2021-12-01 21:15:00+01",69
40653,11,"2021-12-01 21:30:00+01",71
40654,11,"2021-12-01 21:45:00+01",57
40655,11,"2021-12-01 22:00:00+01",58
40656,11,"2021-12-01 22:15:00+01",61
40657,11,"2021-12-01 22:30:00+01",44
40658,11,"2021-12-01 22:45:00+01",44
40659,11,"2021-12-01 23:00:00+01",54
40660,11,"2021-12-01 23:15:00+01",37
40661,11,"2021-12-01 23:30:00+01",28
40662,11,"2021-12-01 23:45:00+01",19
40663,11,"2021-12-02 00:00:00+01",26
40664,11,"2021-12-02 00:15:00+01",19
40665,11,"2021-12-02 00:30:00+01",14
40666,11,"2021-12-02 00:45:00+01",15
40667,21,"2021-12-01 01:00:00+01",4
40668,21,"2021-12-01 01:15:00+01",7
40669,21,"2021-12-01 01:30:00+01",1
40670,21,"2021-12-01 01:45:00+01",4
40671,21,"2021-12-01 02:00:00+01",7
40672,21,"2021-12-01 02:15:00+01",6
40673,21,"2021-12-01 02:30:00+01",4
40674,21,"2021-12-01 02:45:00+01",6
40675,21,"2021-12-01 03:00:00+01",6
40676,21,"2021-12-01 03:15:00+01",3
40677,21,"2021-12-01 03:30:00+01",4
40678,21,"2021-12-01 03:45:00+01",6
40679,21,"2021-12-01 04:00:00+01",4
40680,21,"2021-12-01 04:15:00+01",9
40681,21,"2021-12-01 04:30:00+01",2
40682,21,"2021-12-01 04:45:00+01",2
40683,21,"2021-12-01 05:00:00+01",7
40684,21,"2021-12-01 05:15:00+01",11
40685,21,"2021-12-01 05:30:00+01",20
40686,21,"2021-12-01 05:45:00+01",20
40687,21,"2021-12-01 06:00:00+01",19
40688,21,"2021-12-01 06:15:00+01",25
40689,21,"2021-12-01 06:30:00+01",28
40690,21,"2021-12-01 06:45:00+01",28
40691,21,"2021-12-01 07:00:00+01",30
40692,21,"2021-12-01 07:15:00+01",26
40693,21,"2021-12-01 07:30:00+01",22
40694,21,"2021-12-01 07:45:00+01",17
40695,21,"2021-12-01 08:00:00+01",28
40696,21,"2021-12-01 08:15:00+01",24
40697,21,"2021-12-01 08:30:00+01",34
40698,21,"2021-12-01 08:45:00+01",30
40699,21,"2021-12-01 09:00:00+01",32
40700,21,"2021-12-01 09:15:00+01",31
40701,21,"2021-12-01 09:30:00+01",26
40702,21,"2021-12-01 09:45:00+01",43
40703,21,"2021-12-01 10:00:00+01",31
40704,21,"2021-12-01 10:15:00+01",27
40705,21,"2021-12-01 10:30:00+01",33
40706,21,"2021-12-01 10:45:00+01",31
40707,21,"2021-12-01 11:00:00+01",21
40708,21,"2021-12-01 11:15:00+01",25
40709,21,"2021-12-01 11:30:00+01",29
40710,21,"2021-12-01 11:45:00+01",26
40711,21,"2021-12-01 12:00:00+01",25
40712,21,"2021-12-01 12:15:00+01",18
40713,21,"2021-12-01 12:30:00+01",27
40714,21,"2021-12-01 12:45:00+01",26
40715,21,"2021-12-01 13:00:00+01",22
40716,21,"2021-12-01 13:15:00+01",26
40717,21,"2021-12-01 13:30:00+01",26
40718,21,"2021-12-01 13:45:00+01",22
40719,21,"2021-12-01 14:00:00+01",21
40720,21,"2021-12-01 14:15:00+01",30
40721,21,"2021-12-01 14:30:00+01",22
40722,21,"2021-12-01 14:45:00+01",21
40723,21,"2021-12-01 15:00:00+01",22
40724,21,"2021-12-01 15:15:00+01",23
40725,21,"2021-12-01 15:30:00+01",20
40726,21,"2021-12-01 15:45:00+01",24
40727,21,"2021-12-01 16:00:00+01",22
40728,21,"2021-12-01 16:15:00+01",24
40729,21,"2021-12-01 16:30:00+01",17
40730,21,"2021-12-01 16:45:00+01",13
40731,21,"2021-12-01 17:00:00+01",21
40732,21,"2021-12-01 17:15:00+01",27
40733,21,"2021-12-01 17:30:00+01",9
40734,21,"2021-12-01 17:45:00+01",15
40735,21,"2021-12-01 18:00:00+01",16
40736,21,"2021-12-01 18:15:00+01",9
40737,21,"2021-12-01 18:30:00+01",9
40738,21,"2021-12-01 18:45:00+01",12
40739,21,"2021-12-01 19:00:00+01",12
40740,21,"2021-12-01 19:15:00+01",7
40741,21,"2021-12-01 19:30:00+01",7
40742,21,"2021-12-01 19:45:00+01",5
40743,21,"2021-12-01 20:00:00+01",6
40744,21,"2021-12-01 20:15:00+01",7
40745,21,"2021-12-01 20:30:00+01",6
40746,21,"2021-12-01 20:45:00+01",6
40747,21,"2021-12-01 21:00:00+01",6
40748,21,"2021-12-01 21:15:00+01",4
40749,21,"2021-12-01 21:30:00+01",8
40750,21,"2021-12-01 21:45:00+01",2
40751,21,"2021-12-01 22:00:00+01",3
40752,21,"2021-12-01 22:15:00+01",5
40753,21,"2021-12-01 22:30:00+01",4
40754,21,"2021-12-01 22:45:00+01",4
40755,21,"2021-12-01 23:00:00+01",2
40756,21,"2021-12-01 23:15:00+01",3
40757,21,"2021-12-01 23:30:00+01",2
40758,21,"2021-12-01 23:45:00+01",2
40759,21,"2021-12-02 00:00:00+01",4
40760,21,"2021-12-02 00:15:00+01",1
40761,21,"2021-12-02 00:30:00+01",2
40762,21,"2021-12-02 00:45:00+01",2
40763,1,"2021-12-01 01:00:00+01",0
40764,1,"2021-12-01 01:15:00+01",0
40765,1,"2021-12-01 01:30:00+01",0
40766,1,"2021-12-01 01:45:00+01",0
40767,1,"2021-12-01 02:00:00+01",0
40768,1,"2021-12-01 02:15:00+01",0
40769,1,"2021-12-01 02:30:00+01",0
40770,1,"2021-12-01 02:45:00+01",0
40771,1,"2021-12-01 03:00:00+01",0
40772,1,"2021-12-01 03:15:00+01",0
40773,1,"2021-12-01 03:30:00+01",0
40774,1,"2021-12-01 03:45:00+01",0
40775,1,"2021-12-01 04:00:00+01",0
40776,1,"2021-12-01 04:15:00+01",0
40777,1,"2021-12-01 04:30:00+01",0
40778,1,"2021-12-01 04:45:00+01",0
40779,1,"2021-12-01 05:00:00+01",0
40780,1,"2021-12-01 05:15:00+01",0
40781,1,"2021-12-01 05:30:00+01",0
40782,1,"2021-12-01 05:45:00+01",0
40783,1,"2021-12-01 06:00:00+01",0
40784,1,"2021-12-01 06:15:00+01",0
40785,1,"2021-12-01 06:30:00+01",0
40786,1,"2021-12-01 06:45:00+01",0
40787,1,"2021-12-01 07:00:00+01",0
40788,1,"2021-12-01 07:15:00+01",0
40789,1,"2021-12-01 07:30:00+01",0
40790,1,"2021-12-01 07:45:00+01",0
40791,1,"2021-12-01 08:00:00+01",0
40792,1,"2021-12-01 08:15:00+01",0
40793,1,"2021-12-01 08:30:00+01",0
40794,1,"2021-12-01 08:45:00+01",0
40795,1,"2021-12-01 09:00:00+01",0
40796,1,"2021-12-01 09:15:00+01",0
40797,1,"2021-12-01 09:30:00+01",0
40798,1,"2021-12-01 09:45:00+01",0
40799,1,"2021-12-01 10:00:00+01",0
40800,1,"2021-12-01 10:15:00+01",0
40801,1,"2021-12-01 10:30:00+01",0
40802,1,"2021-12-01 10:45:00+01",0
40803,1,"2021-12-01 11:00:00+01",0
40804,1,"2021-12-01 11:15:00+01",0
40805,1,"2021-12-01 11:30:00+01",0
40806,1,"2021-12-01 11:45:00+01",0
40807,1,"2021-12-01 12:00:00+01",0
40808,1,"2021-12-01 12:15:00+01",0
40809,1,"2021-12-01 12:30:00+01",0
40810,1,"2021-12-01 12:45:00+01",0
40811,1,"2021-12-01 13:00:00+01",0
40812,1,"2021-12-01 13:15:00+01",0
40813,1,"2021-12-01 13:30:00+01",0
40814,1,"2021-12-01 13:45:00+01",0
40815,1,"2021-12-01 14:00:00+01",0
40816,1,"2021-12-01 14:15:00+01",0
40817,1,"2021-12-01 14:30:00+01",0
40818,1,"2021-12-01 14:45:00+01",0
40819,1,"2021-12-01 15:00:00+01",0
40820,1,"2021-12-01 15:15:00+01",0
40821,1,"2021-12-01 15:30:00+01",0
40822,1,"2021-12-01 15:45:00+01",0
40823,1,"2021-12-01 16:00:00+01",0
40824,1,"2021-12-01 16:15:00+01",0
40825,1,"2021-12-01 16:30:00+01",0
40826,1,"2021-12-01 16:45:00+01",0
40827,1,"2021-12-01 17:00:00+01",0
40828,1,"2021-12-01 17:15:00+01",0
40829,1,"2021-12-01 17:30:00+01",0
40830,1,"2021-12-01 17:45:00+01",0
40831,1,"2021-12-01 18:00:00+01",0
40832,1,"2021-12-01 18:15:00+01",0
40833,1,"2021-12-01 18:30:00+01",0
40834,1,"2021-12-01 18:45:00+01",0
40835,1,"2021-12-01 19:00:00+01",0
40836,1,"2021-12-01 19:15:00+01",0
40837,1,"2021-12-01 19:30:00+01",0
40838,1,"2021-12-01 19:45:00+01",0
40839,1,"2021-12-01 20:00:00+01",0
40840,1,"2021-12-01 20:15:00+01",0
40841,1,"2021-12-01 20:30:00+01",0
40842,1,"2021-12-01 20:45:00+01",0
40843,1,"2021-12-01 21:00:00+01",0
40844,1,"2021-12-01 21:15:00+01",0
40845,1,"2021-12-01 21:30:00+01",0
40846,1,"2021-12-01 21:45:00+01",0
40847,1,"2021-12-01 22:00:00+01",0
40848,1,"2021-12-01 22:15:00+01",0
40849,1,"2021-12-01 22:30:00+01",0
40850,1,"2021-12-01 22:45:00+01",0
40851,1,"2021-12-01 23:00:00+01",0
40852,1,"2021-12-01 23:15:00+01",0
40853,1,"2021-12-01 23:30:00+01",0
40854,1,"2021-12-01 23:45:00+01",0
40855,1,"2021-12-02 00:00:00+01",0
40856,1,"2021-12-02 00:15:00+01",0
40857,1,"2021-12-02 00:30:00+01",0
40858,1,"2021-12-02 00:45:00+01",0
40859,11,"2021-12-02 01:00:00+01",13
40860,11,"2021-12-02 01:15:00+01",19
40861,11,"2021-12-02 01:30:00+01",6
40862,11,"2021-12-02 01:45:00+01",6
40863,11,"2021-12-02 02:00:00+01",8
40864,11,"2021-12-02 02:15:00+01",9
40865,11,"2021-12-02 02:30:00+01",11
40866,11,"2021-12-02 02:45:00+01",13
40867,11,"2021-12-02 03:00:00+01",11
40868,11,"2021-12-02 03:15:00+01",9
40869,11,"2021-12-02 03:30:00+01",13
40870,11,"2021-12-02 03:45:00+01",10
40871,11,"2021-12-02 04:00:00+01",11
40872,11,"2021-12-02 04:15:00+01",12
40873,11,"2021-12-02 04:30:00+01",20
40874,11,"2021-12-02 04:45:00+01",35
40875,11,"2021-12-02 05:00:00+01",44
40876,11,"2021-12-02 05:15:00+01",50
40877,11,"2021-12-02 05:30:00+01",67
40878,11,"2021-12-02 05:45:00+01",87
40879,11,"2021-12-02 06:00:00+01",106
40880,11,"2021-12-02 06:15:00+01",146
40881,11,"2021-12-02 06:30:00+01",175
40882,11,"2021-12-02 06:45:00+01",153
40883,11,"2021-12-02 07:00:00+01",186
40884,11,"2021-12-02 07:15:00+01",185
40885,11,"2021-12-02 07:30:00+01",163
40886,11,"2021-12-02 07:45:00+01",178
40887,11,"2021-12-02 08:00:00+01",143
40888,11,"2021-12-02 08:15:00+01",151
40889,11,"2021-12-02 08:30:00+01",139
40890,11,"2021-12-02 08:45:00+01",126
40891,11,"2021-12-02 09:00:00+01",127
40892,11,"2021-12-02 09:15:00+01",149
40893,11,"2021-12-02 09:30:00+01",136
40894,11,"2021-12-02 09:45:00+01",127
40895,11,"2021-12-02 10:00:00+01",137
40896,11,"2021-12-02 10:15:00+01",119
40897,11,"2021-12-02 10:30:00+01",135
40898,11,"2021-12-02 10:45:00+01",135
40899,11,"2021-12-02 11:00:00+01",147
40900,11,"2021-12-02 11:15:00+01",132
40901,11,"2021-12-02 11:30:00+01",147
40902,11,"2021-12-02 11:45:00+01",140
40903,11,"2021-12-02 12:00:00+01",171
40904,11,"2021-12-02 12:15:00+01",140
40905,11,"2021-12-02 12:30:00+01",134
40906,11,"2021-12-02 12:45:00+01",158
40907,11,"2021-12-02 13:00:00+01",152
40908,11,"2021-12-02 13:15:00+01",152
40909,11,"2021-12-02 13:30:00+01",151
40910,11,"2021-12-02 13:45:00+01",150
40911,11,"2021-12-02 14:00:00+01",153
40912,11,"2021-12-02 14:15:00+01",165
40913,11,"2021-12-02 14:30:00+01",139
40914,11,"2021-12-02 14:45:00+01",145
40915,11,"2021-12-02 15:00:00+01",168
40916,11,"2021-12-02 15:15:00+01",128
40917,11,"2021-12-02 15:30:00+01",159
40918,11,"2021-12-02 15:45:00+01",164
40919,11,"2021-12-02 16:00:00+01",154
40920,11,"2021-12-02 16:15:00+01",169
40921,11,"2021-12-02 16:30:00+01",180
40922,11,"2021-12-02 16:45:00+01",189
40923,11,"2021-12-02 17:00:00+01",219
40924,11,"2021-12-02 17:15:00+01",210
40925,11,"2021-12-02 17:30:00+01",176
40926,11,"2021-12-02 17:45:00+01",193
40927,11,"2021-12-02 18:00:00+01",173
40928,11,"2021-12-02 18:15:00+01",192
40929,11,"2021-12-02 18:30:00+01",166
40930,11,"2021-12-02 18:45:00+01",163
40931,11,"2021-12-02 19:00:00+01",158
40932,11,"2021-12-02 19:15:00+01",139
40933,11,"2021-12-02 19:30:00+01",132
40934,11,"2021-12-02 19:45:00+01",95
40935,11,"2021-12-02 20:00:00+01",109
40936,11,"2021-12-02 20:15:00+01",105
40937,11,"2021-12-02 20:30:00+01",108
40938,11,"2021-12-02 20:45:00+01",59
40939,11,"2021-12-02 21:00:00+01",100
40940,11,"2021-12-02 21:15:00+01",112
40941,11,"2021-12-02 21:30:00+01",85
40942,11,"2021-12-02 21:45:00+01",76
40943,11,"2021-12-02 22:00:00+01",71
40944,11,"2021-12-02 22:15:00+01",55
40945,11,"2021-12-02 22:30:00+01",52
40946,11,"2021-12-02 22:45:00+01",55
40947,11,"2021-12-02 23:00:00+01",38
40948,11,"2021-12-02 23:15:00+01",42
40949,11,"2021-12-02 23:30:00+01",28
40950,11,"2021-12-02 23:45:00+01",30
40951,11,"2021-12-03 00:00:00+01",32
40952,11,"2021-12-03 00:15:00+01",21
40953,11,"2021-12-03 00:30:00+01",10
40954,11,"2021-12-03 00:45:00+01",15
40955,21,"2021-12-02 01:00:00+01",4
40956,21,"2021-12-02 01:15:00+01",7
40957,21,"2021-12-02 01:30:00+01",10
40958,21,"2021-12-02 01:45:00+01",4
40959,21,"2021-12-02 02:00:00+01",3
40960,21,"2021-12-02 02:15:00+01",6
40961,21,"2021-12-02 02:30:00+01",3
40962,21,"2021-12-02 02:45:00+01",6
40963,21,"2021-12-02 03:00:00+01",3
40964,21,"2021-12-02 03:15:00+01",6
40965,21,"2021-12-02 03:30:00+01",2
40966,21,"2021-12-02 03:45:00+01",0
40967,21,"2021-12-02 04:00:00+01",6
40968,21,"2021-12-02 04:15:00+01",7
40969,21,"2021-12-02 04:30:00+01",4
40970,21,"2021-12-02 04:45:00+01",2
40971,21,"2021-12-02 05:00:00+01",10
40972,21,"2021-12-02 05:15:00+01",13
40973,21,"2021-12-02 05:30:00+01",20
40974,21,"2021-12-02 05:45:00+01",18
40975,21,"2021-12-02 06:00:00+01",27
40976,21,"2021-12-02 06:15:00+01",20
40977,21,"2021-12-02 06:30:00+01",33
40978,21,"2021-12-02 06:45:00+01",36
40979,21,"2021-12-02 07:00:00+01",35
40980,21,"2021-12-02 07:15:00+01",23
40981,21,"2021-12-02 07:30:00+01",28
40982,21,"2021-12-02 07:45:00+01",22
40983,21,"2021-12-02 08:00:00+01",30
40984,21,"2021-12-02 08:15:00+01",27
40985,21,"2021-12-02 08:30:00+01",31
40986,21,"2021-12-02 08:45:00+01",35
40987,21,"2021-12-02 09:00:00+01",26
40988,21,"2021-12-02 09:15:00+01",20
40989,21,"2021-12-02 09:30:00+01",40
40990,21,"2021-12-02 09:45:00+01",25
40991,21,"2021-12-02 10:00:00+01",36
40992,21,"2021-12-02 10:15:00+01",37
40993,21,"2021-12-02 10:30:00+01",31
40994,21,"2021-12-02 10:45:00+01",32
40995,21,"2021-12-02 11:00:00+01",30
40996,21,"2021-12-02 11:15:00+01",25
40997,21,"2021-12-02 11:30:00+01",29
40998,21,"2021-12-02 11:45:00+01",22
40999,21,"2021-12-02 12:00:00+01",17
41000,21,"2021-12-02 12:15:00+01",20
41001,21,"2021-12-02 12:30:00+01",16
41002,21,"2021-12-02 12:45:00+01",22
41003,21,"2021-12-02 13:00:00+01",28
41004,21,"2021-12-02 13:15:00+01",26
41005,21,"2021-12-02 13:30:00+01",30
41006,21,"2021-12-02 13:45:00+01",21
41007,21,"2021-12-02 14:00:00+01",21
41008,21,"2021-12-02 14:15:00+01",25
41009,21,"2021-12-02 14:30:00+01",24
41010,21,"2021-12-02 14:45:00+01",32
41011,21,"2021-12-02 15:00:00+01",23
41012,21,"2021-12-02 15:15:00+01",24
41013,21,"2021-12-02 15:30:00+01",14
41014,21,"2021-12-02 15:45:00+01",23
41015,21,"2021-12-02 16:00:00+01",12
41016,21,"2021-12-02 16:15:00+01",19
41017,21,"2021-12-02 16:30:00+01",17
41018,21,"2021-12-02 16:45:00+01",21
41019,21,"2021-12-02 17:00:00+01",13
41020,21,"2021-12-02 17:15:00+01",17
41021,21,"2021-12-02 17:30:00+01",16
41022,21,"2021-12-02 17:45:00+01",15
41023,21,"2021-12-02 18:00:00+01",12
41024,21,"2021-12-02 18:15:00+01",6
41025,21,"2021-12-02 18:30:00+01",7
41026,21,"2021-12-02 18:45:00+01",14
41027,21,"2021-12-02 19:00:00+01",7
41028,21,"2021-12-02 19:15:00+01",11
41029,21,"2021-12-02 19:30:00+01",5
41030,21,"2021-12-02 19:45:00+01",8
41031,21,"2021-12-02 20:00:00+01",2
41032,21,"2021-12-02 20:15:00+01",10
41033,21,"2021-12-02 20:30:00+01",7
41034,21,"2021-12-02 20:45:00+01",6
41035,21,"2021-12-02 21:00:00+01",4
41036,21,"2021-12-02 21:15:00+01",4
41037,21,"2021-12-02 21:30:00+01",3
41038,21,"2021-12-02 21:45:00+01",2
41039,21,"2021-12-02 22:00:00+01",4
41040,21,"2021-12-02 22:15:00+01",5
41041,21,"2021-12-02 22:30:00+01",4
41042,21,"2021-12-02 22:45:00+01",3
41043,21,"2021-12-02 23:00:00+01",5
41044,21,"2021-12-02 23:15:00+01",3
41045,21,"2021-12-02 23:30:00+01",3
41046,21,"2021-12-02 23:45:00+01",2
41047,21,"2021-12-03 00:00:00+01",5
41048,21,"2021-12-03 00:15:00+01",2
41049,21,"2021-12-03 00:30:00+01",3
41050,21,"2021-12-03 00:45:00+01",3
41051,1,"2021-12-02 01:00:00+01",0
41052,1,"2021-12-02 01:15:00+01",0
41053,1,"2021-12-02 01:30:00+01",0
41054,1,"2021-12-02 01:45:00+01",0
41055,1,"2021-12-02 02:00:00+01",0
41056,1,"2021-12-02 02:15:00+01",0
41057,1,"2021-12-02 02:30:00+01",0
41058,1,"2021-12-02 02:45:00+01",0
41059,1,"2021-12-02 03:00:00+01",0
41060,1,"2021-12-02 03:15:00+01",0
41061,1,"2021-12-02 03:30:00+01",0
41062,1,"2021-12-02 03:45:00+01",0
