"id","index","measurement_time","measured_value"
51320,1,"2022-01-02 04:15:00+01",0
51321,1,"2022-01-02 04:30:00+01",0
51322,1,"2022-01-02 04:45:00+01",0
51323,1,"2022-01-02 05:00:00+01",0
51324,1,"2022-01-02 05:15:00+01",0
51325,1,"2022-01-02 05:30:00+01",0
51326,1,"2022-01-02 05:45:00+01",0
51327,1,"2022-01-02 06:00:00+01",0
51328,1,"2022-01-02 06:15:00+01",0
51329,1,"2022-01-02 06:30:00+01",0
51330,1,"2022-01-02 06:45:00+01",0
51331,1,"2022-01-02 07:00:00+01",0
51332,1,"2022-01-02 07:15:00+01",0
51333,1,"2022-01-02 07:30:00+01",0
51334,1,"2022-01-02 07:45:00+01",0
51335,1,"2022-01-02 08:00:00+01",0
51336,1,"2022-01-02 08:15:00+01",0
51337,1,"2022-01-02 08:30:00+01",0
51338,1,"2022-01-02 08:45:00+01",0
51339,1,"2022-01-02 09:00:00+01",0
51340,1,"2022-01-02 09:15:00+01",0
51341,1,"2022-01-02 09:30:00+01",0
51342,1,"2022-01-02 09:45:00+01",0
51343,1,"2022-01-02 10:00:00+01",0
51344,1,"2022-01-02 10:15:00+01",0
51345,1,"2022-01-02 10:30:00+01",0
51346,1,"2022-01-02 10:45:00+01",0
51347,1,"2022-01-02 11:00:00+01",0
51348,1,"2022-01-02 11:15:00+01",0
51349,1,"2022-01-02 11:30:00+01",0
51350,1,"2022-01-02 11:45:00+01",0
51351,1,"2022-01-02 12:00:00+01",0
51352,1,"2022-01-02 12:15:00+01",0
51353,1,"2022-01-02 12:30:00+01",0
51354,1,"2022-01-02 12:45:00+01",0
51355,1,"2022-01-02 13:00:00+01",0
51356,1,"2022-01-02 13:15:00+01",0
51357,1,"2022-01-02 13:30:00+01",0
51358,1,"2022-01-02 13:45:00+01",0
51359,1,"2022-01-02 14:00:00+01",0
51360,1,"2022-01-02 14:15:00+01",0
51361,1,"2022-01-02 14:30:00+01",0
51362,1,"2022-01-02 14:45:00+01",0
51363,1,"2022-01-02 15:00:00+01",0
51364,1,"2022-01-02 15:15:00+01",0
51365,1,"2022-01-02 15:30:00+01",0
51366,1,"2022-01-02 15:45:00+01",0
51367,1,"2022-01-02 16:00:00+01",0
51368,1,"2022-01-02 16:15:00+01",0
51369,1,"2022-01-02 16:30:00+01",0
51370,1,"2022-01-02 16:45:00+01",0
51371,1,"2022-01-02 17:00:00+01",0
51372,1,"2022-01-02 17:15:00+01",0
51373,1,"2022-01-02 17:30:00+01",0
51374,1,"2022-01-02 17:45:00+01",0
51375,1,"2022-01-02 18:00:00+01",0
51376,1,"2022-01-02 18:15:00+01",0
51377,1,"2022-01-02 18:30:00+01",0
51378,1,"2022-01-02 18:45:00+01",0
51379,1,"2022-01-02 19:00:00+01",0
51380,1,"2022-01-02 19:15:00+01",0
51381,1,"2022-01-02 19:30:00+01",0
51382,1,"2022-01-02 19:45:00+01",0
51383,1,"2022-01-02 20:00:00+01",0
51384,1,"2022-01-02 20:15:00+01",0
51385,1,"2022-01-02 20:30:00+01",0
51386,1,"2022-01-02 20:45:00+01",0
51387,1,"2022-01-02 21:00:00+01",0
51388,1,"2022-01-02 21:15:00+01",0
51389,1,"2022-01-02 21:30:00+01",0
51390,1,"2022-01-02 21:45:00+01",0
51391,1,"2022-01-02 22:00:00+01",0
51392,1,"2022-01-02 22:15:00+01",0
51393,1,"2022-01-02 22:30:00+01",0
51394,1,"2022-01-02 22:45:00+01",0
51395,1,"2022-01-02 23:00:00+01",0
51396,1,"2022-01-02 23:15:00+01",0
51397,1,"2022-01-02 23:30:00+01",0
51398,1,"2022-01-02 23:45:00+01",0
51399,1,"2022-01-03 00:00:00+01",0
51400,1,"2022-01-03 00:15:00+01",0
51401,1,"2022-01-03 00:30:00+01",0
51402,1,"2022-01-03 00:45:00+01",0
51403,11,"2022-01-03 01:00:00+01",9
51404,11,"2022-01-03 01:15:00+01",13
51405,11,"2022-01-03 01:30:00+01",10
51406,11,"2022-01-03 01:45:00+01",16
51407,11,"2022-01-03 02:00:00+01",3
51408,11,"2022-01-03 02:15:00+01",5
51409,11,"2022-01-03 02:30:00+01",9
51410,11,"2022-01-03 02:45:00+01",14
51411,11,"2022-01-03 03:00:00+01",5
51412,11,"2022-01-03 03:15:00+01",8
51413,11,"2022-01-03 03:30:00+01",12
51414,11,"2022-01-03 03:45:00+01",8
51415,11,"2022-01-03 04:00:00+01",5
51416,11,"2022-01-03 04:15:00+01",13
51417,11,"2022-01-03 04:30:00+01",16
51418,11,"2022-01-03 04:45:00+01",21
51419,11,"2022-01-03 05:00:00+01",23
51420,11,"2022-01-03 05:15:00+01",35
51421,11,"2022-01-03 05:30:00+01",49
51422,11,"2022-01-03 05:45:00+01",59
51423,11,"2022-01-03 06:00:00+01",84
51424,11,"2022-01-03 06:15:00+01",119
51425,11,"2022-01-03 06:30:00+01",142
51426,11,"2022-01-03 06:45:00+01",182
51427,11,"2022-01-03 07:00:00+01",162
51428,11,"2022-01-03 07:15:00+01",184
51429,11,"2022-01-03 07:30:00+01",164
51430,11,"2022-01-03 07:45:00+01",181
51431,11,"2022-01-03 08:00:00+01",164
51432,11,"2022-01-03 08:15:00+01",163
51433,11,"2022-01-03 08:30:00+01",163
51434,11,"2022-01-03 08:45:00+01",152
51435,11,"2022-01-03 09:00:00+01",142
51436,11,"2022-01-03 09:15:00+01",174
51437,11,"2022-01-03 09:30:00+01",154
51438,11,"2022-01-03 09:45:00+01",173
51439,11,"2022-01-03 10:00:00+01",149
51440,11,"2022-01-03 10:15:00+01",180
51441,11,"2022-01-03 10:30:00+01",170
51442,11,"2022-01-03 10:45:00+01",169
51443,11,"2022-01-03 11:00:00+01",176
51444,11,"2022-01-03 11:15:00+01",175
51445,11,"2022-01-03 11:30:00+01",181
51446,11,"2022-01-03 11:45:00+01",174
51447,11,"2022-01-03 12:00:00+01",209
51448,11,"2022-01-03 12:15:00+01",170
51449,11,"2022-01-03 12:30:00+01",192
51450,11,"2022-01-03 12:45:00+01",168
51451,11,"2022-01-03 13:00:00+01",202
51452,11,"2022-01-03 13:15:00+01",205
51453,11,"2022-01-03 13:30:00+01",179
51454,11,"2022-01-03 13:45:00+01",182
51455,11,"2022-01-03 14:00:00+01",207
51456,11,"2022-01-03 14:15:00+01",180
51457,11,"2022-01-03 14:30:00+01",206
51458,11,"2022-01-03 14:45:00+01",180
51459,11,"2022-01-03 15:00:00+01",194
51460,11,"2022-01-03 15:15:00+01",191
51461,11,"2022-01-03 15:30:00+01",199
51462,11,"2022-01-03 15:45:00+01",183
51463,11,"2022-01-03 16:00:00+01",196
51464,11,"2022-01-03 16:15:00+01",221
51465,11,"2022-01-03 16:30:00+01",200
51466,11,"2022-01-03 16:45:00+01",192
51467,11,"2022-01-03 17:00:00+01",206
51468,11,"2022-01-03 17:15:00+01",257
51469,11,"2022-01-03 17:30:00+01",205
51470,11,"2022-01-03 17:45:00+01",184
51471,11,"2022-01-03 18:00:00+01",204
51472,11,"2022-01-03 18:15:00+01",165
51473,11,"2022-01-03 18:30:00+01",152
51474,11,"2022-01-03 18:45:00+01",134
51475,11,"2022-01-03 19:00:00+01",135
51476,11,"2022-01-03 19:15:00+01",124
51477,11,"2022-01-03 19:30:00+01",110
51478,11,"2022-01-03 19:45:00+01",82
51479,11,"2022-01-03 20:00:00+01",84
51480,11,"2022-01-03 20:15:00+01",80
51481,11,"2022-01-03 20:30:00+01",69
51482,11,"2022-01-03 20:45:00+01",73
51483,11,"2022-01-03 21:00:00+01",64
51484,11,"2022-01-03 21:15:00+01",67
51485,11,"2022-01-03 21:30:00+01",56
51486,11,"2022-01-03 21:45:00+01",74
51487,11,"2022-01-03 22:00:00+01",33
51488,11,"2022-01-03 22:15:00+01",45
51489,11,"2022-01-03 22:30:00+01",37
51490,11,"2022-01-03 22:45:00+01",35
51491,11,"2022-01-03 23:00:00+01",32
51492,11,"2022-01-03 23:15:00+01",33
51493,11,"2022-01-03 23:30:00+01",20
51494,11,"2022-01-03 23:45:00+01",16
51495,11,"2022-01-04 00:00:00+01",22
51496,11,"2022-01-04 00:15:00+01",19
51497,11,"2022-01-04 00:30:00+01",21
51498,11,"2022-01-04 00:45:00+01",9
51499,21,"2022-01-03 01:00:00+01",1
51500,21,"2022-01-03 01:15:00+01",2
51501,21,"2022-01-03 01:30:00+01",2
51502,21,"2022-01-03 01:45:00+01",0
51503,21,"2022-01-03 02:00:00+01",0
51504,21,"2022-01-03 02:15:00+01",0
51505,21,"2022-01-03 02:30:00+01",2
51506,21,"2022-01-03 02:45:00+01",1
51507,21,"2022-01-03 03:00:00+01",0
51508,21,"2022-01-03 03:15:00+01",3
51509,21,"2022-01-03 03:30:00+01",0
51510,21,"2022-01-03 03:45:00+01",2
51511,21,"2022-01-03 04:00:00+01",9
51512,21,"2022-01-03 04:15:00+01",2
51513,21,"2022-01-03 04:30:00+01",8
51514,21,"2022-01-03 04:45:00+01",2
51515,21,"2022-01-03 05:00:00+01",8
51516,21,"2022-01-03 05:15:00+01",8
51517,21,"2022-01-03 05:30:00+01",12
51518,21,"2022-01-03 05:45:00+01",15
51519,21,"2022-01-03 06:00:00+01",10
51520,21,"2022-01-03 06:15:00+01",14
51521,21,"2022-01-03 06:30:00+01",9
51522,21,"2022-01-03 06:45:00+01",9
51523,21,"2022-01-03 07:00:00+01",14
51524,21,"2022-01-03 07:15:00+01",12
51525,21,"2022-01-03 07:30:00+01",12
51526,21,"2022-01-03 07:45:00+01",16
51527,21,"2022-01-03 08:00:00+01",14
51528,21,"2022-01-03 08:15:00+01",15
51529,21,"2022-01-03 08:30:00+01",10
51530,21,"2022-01-03 08:45:00+01",17
51531,21,"2022-01-03 09:00:00+01",12
51532,21,"2022-01-03 09:15:00+01",10
51533,21,"2022-01-03 09:30:00+01",12
51534,21,"2022-01-03 09:45:00+01",14
51535,21,"2022-01-03 10:00:00+01",15
51536,21,"2022-01-03 10:15:00+01",20
51537,21,"2022-01-03 10:30:00+01",15
51538,21,"2022-01-03 10:45:00+01",13
51539,21,"2022-01-03 11:00:00+01",16
51540,21,"2022-01-03 11:15:00+01",11
51541,21,"2022-01-03 11:30:00+01",8
51542,21,"2022-01-03 11:45:00+01",16
51543,21,"2022-01-03 12:00:00+01",9
51544,21,"2022-01-03 12:15:00+01",10
51545,21,"2022-01-03 12:30:00+01",11
51546,21,"2022-01-03 12:45:00+01",12
51547,21,"2022-01-03 13:00:00+01",6
51548,21,"2022-01-03 13:15:00+01",10
51549,21,"2022-01-03 13:30:00+01",20
51550,21,"2022-01-03 13:45:00+01",10
51551,21,"2022-01-03 14:00:00+01",8
51552,21,"2022-01-03 14:15:00+01",13
51553,21,"2022-01-03 14:30:00+01",8
51554,21,"2022-01-03 14:45:00+01",13
51555,21,"2022-01-03 15:00:00+01",14
51556,21,"2022-01-03 15:15:00+01",7
51557,21,"2022-01-03 15:30:00+01",10
51558,21,"2022-01-03 15:45:00+01",9
51559,21,"2022-01-03 16:00:00+01",4
51560,21,"2022-01-03 16:15:00+01",10
51561,21,"2022-01-03 16:30:00+01",5
51562,21,"2022-01-03 16:45:00+01",5
51563,21,"2022-01-03 17:00:00+01",7
51564,21,"2022-01-03 17:15:00+01",9
51565,21,"2022-01-03 17:30:00+01",12
51566,21,"2022-01-03 17:45:00+01",9
51567,21,"2022-01-03 18:00:00+01",10
51568,21,"2022-01-03 18:15:00+01",5
51569,21,"2022-01-03 18:30:00+01",4
51570,21,"2022-01-03 18:45:00+01",5
51571,21,"2022-01-03 19:00:00+01",8
51572,21,"2022-01-03 19:15:00+01",6
51573,21,"2022-01-03 19:30:00+01",4
51574,21,"2022-01-03 19:45:00+01",2
51575,21,"2022-01-03 20:00:00+01",5
51576,21,"2022-01-03 20:15:00+01",3
51577,21,"2022-01-03 20:30:00+01",5
51578,21,"2022-01-03 20:45:00+01",3
51579,21,"2022-01-03 21:00:00+01",2
51580,21,"2022-01-03 21:15:00+01",2
51581,21,"2022-01-03 21:30:00+01",3
51582,21,"2022-01-03 21:45:00+01",2
51583,21,"2022-01-03 22:00:00+01",3
51584,21,"2022-01-03 22:15:00+01",1
51585,21,"2022-01-03 22:30:00+01",2
51586,21,"2022-01-03 22:45:00+01",2
51587,21,"2022-01-03 23:00:00+01",1
51588,21,"2022-01-03 23:15:00+01",5
51589,21,"2022-01-03 23:30:00+01",2
51590,21,"2022-01-03 23:45:00+01",3
51591,21,"2022-01-04 00:00:00+01",3
51592,21,"2022-01-04 00:15:00+01",3
51593,21,"2022-01-04 00:30:00+01",5
51594,21,"2022-01-04 00:45:00+01",2
51595,1,"2022-01-03 01:00:00+01",0
51596,1,"2022-01-03 01:15:00+01",0
51597,1,"2022-01-03 01:30:00+01",0
51598,1,"2022-01-03 01:45:00+01",0
51599,1,"2022-01-03 02:00:00+01",0
51600,1,"2022-01-03 02:15:00+01",0
51601,1,"2022-01-03 02:30:00+01",0
51602,1,"2022-01-03 02:45:00+01",0
51603,1,"2022-01-03 03:00:00+01",0
51604,1,"2022-01-03 03:15:00+01",0
51605,1,"2022-01-03 03:30:00+01",0
51606,1,"2022-01-03 03:45:00+01",0
51607,1,"2022-01-03 04:00:00+01",0
51608,1,"2022-01-03 04:15:00+01",0
51609,1,"2022-01-03 04:30:00+01",0
51610,1,"2022-01-03 04:45:00+01",0
51611,1,"2022-01-03 05:00:00+01",0
51612,1,"2022-01-03 05:15:00+01",0
51613,1,"2022-01-03 05:30:00+01",0
51614,1,"2022-01-03 05:45:00+01",0
51615,1,"2022-01-03 06:00:00+01",0
51616,1,"2022-01-03 06:15:00+01",0
51617,1,"2022-01-03 06:30:00+01",0
51618,1,"2022-01-03 06:45:00+01",0
51619,1,"2022-01-03 07:00:00+01",0
51620,1,"2022-01-03 07:15:00+01",0
51621,1,"2022-01-03 07:30:00+01",0
51622,1,"2022-01-03 07:45:00+01",0
51623,1,"2022-01-03 08:00:00+01",0
51624,1,"2022-01-03 08:15:00+01",0
51625,1,"2022-01-03 08:30:00+01",0
51626,1,"2022-01-03 08:45:00+01",0
51627,1,"2022-01-03 09:00:00+01",0
51628,1,"2022-01-03 09:15:00+01",0
51629,1,"2022-01-03 09:30:00+01",0
51630,1,"2022-01-03 09:45:00+01",0
51631,1,"2022-01-03 10:00:00+01",0
51632,1,"2022-01-03 10:15:00+01",0
51633,1,"2022-01-03 10:30:00+01",0
51634,1,"2022-01-03 10:45:00+01",0
51635,1,"2022-01-03 11:00:00+01",0
51636,1,"2022-01-03 11:15:00+01",0
51637,1,"2022-01-03 11:30:00+01",0
51638,1,"2022-01-03 11:45:00+01",0
51639,1,"2022-01-03 12:00:00+01",0
51640,1,"2022-01-03 12:15:00+01",0
51641,1,"2022-01-03 12:30:00+01",0
51642,1,"2022-01-03 12:45:00+01",0
51643,1,"2022-01-03 13:00:00+01",0
51644,1,"2022-01-03 13:15:00+01",0
51645,1,"2022-01-03 13:30:00+01",0
51646,1,"2022-01-03 13:45:00+01",0
51647,1,"2022-01-03 14:00:00+01",0
51648,1,"2022-01-03 14:15:00+01",0
51649,1,"2022-01-03 14:30:00+01",0
51650,1,"2022-01-03 14:45:00+01",0
51651,1,"2022-01-03 15:00:00+01",0
51652,1,"2022-01-03 15:15:00+01",0
51653,1,"2022-01-03 15:30:00+01",0
51654,1,"2022-01-03 15:45:00+01",0
51655,1,"2022-01-03 16:00:00+01",0
51656,1,"2022-01-03 16:15:00+01",0
51657,1,"2022-01-03 16:30:00+01",0
51658,1,"2022-01-03 16:45:00+01",0
51659,1,"2022-01-03 17:00:00+01",0
51660,1,"2022-01-03 17:15:00+01",0
51661,1,"2022-01-03 17:30:00+01",0
51662,1,"2022-01-03 17:45:00+01",0
51663,1,"2022-01-03 18:00:00+01",0
51664,1,"2022-01-03 18:15:00+01",0
51665,1,"2022-01-03 18:30:00+01",0
51666,1,"2022-01-03 18:45:00+01",0
51667,1,"2022-01-03 19:00:00+01",0
51668,1,"2022-01-03 19:15:00+01",0
51669,1,"2022-01-03 19:30:00+01",0
51670,1,"2022-01-03 19:45:00+01",0
51671,1,"2022-01-03 20:00:00+01",0
51672,1,"2022-01-03 20:15:00+01",0
51673,1,"2022-01-03 20:30:00+01",0
51674,1,"2022-01-03 20:45:00+01",0
51675,1,"2022-01-03 21:00:00+01",0
51676,1,"2022-01-03 21:15:00+01",0
51677,1,"2022-01-03 21:30:00+01",0
51678,1,"2022-01-03 21:45:00+01",0
51679,1,"2022-01-03 22:00:00+01",0
51680,1,"2022-01-03 22:15:00+01",0
51681,1,"2022-01-03 22:30:00+01",0
51682,1,"2022-01-03 22:45:00+01",0
51683,1,"2022-01-03 23:00:00+01",0
51684,1,"2022-01-03 23:15:00+01",0
51685,1,"2022-01-03 23:30:00+01",0
51686,1,"2022-01-03 23:45:00+01",0
51687,1,"2022-01-04 00:00:00+01",0
51688,1,"2022-01-04 00:15:00+01",0
51689,1,"2022-01-04 00:30:00+01",0
51690,1,"2022-01-04 00:45:00+01",0
51691,11,"2022-01-04 01:00:00+01",15
51692,11,"2022-01-04 01:15:00+01",8
51693,11,"2022-01-04 01:30:00+01",11
51694,11,"2022-01-04 01:45:00+01",8
51695,11,"2022-01-04 02:00:00+01",11
51696,11,"2022-01-04 02:15:00+01",5
51697,11,"2022-01-04 02:30:00+01",7
51698,11,"2022-01-04 02:45:00+01",10
51699,11,"2022-01-04 03:00:00+01",11
51700,11,"2022-01-04 03:15:00+01",12
51701,11,"2022-01-04 03:30:00+01",7
51702,11,"2022-01-04 03:45:00+01",9
51703,11,"2022-01-04 04:00:00+01",12
51704,11,"2022-01-04 04:15:00+01",12
51705,11,"2022-01-04 04:30:00+01",13
51706,11,"2022-01-04 04:45:00+01",15
51707,11,"2022-01-04 05:00:00+01",28
51708,11,"2022-01-04 05:15:00+01",34
51709,11,"2022-01-04 05:30:00+01",53
51710,11,"2022-01-04 05:45:00+01",70
51711,11,"2022-01-04 06:00:00+01",82
51712,11,"2022-01-04 06:15:00+01",112
51713,11,"2022-01-04 06:30:00+01",151
51714,11,"2022-01-04 06:45:00+01",140
51715,11,"2022-01-04 07:00:00+01",186
51716,11,"2022-01-04 07:15:00+01",181
51717,11,"2022-01-04 07:30:00+01",189
51718,11,"2022-01-04 07:45:00+01",160
51719,11,"2022-01-04 08:00:00+01",146
51720,11,"2022-01-04 08:15:00+01",152
51721,11,"2022-01-04 08:30:00+01",160
51722,11,"2022-01-04 08:45:00+01",133
51723,11,"2022-01-04 09:00:00+01",153
51724,11,"2022-01-04 09:15:00+01",135
51725,11,"2022-01-04 09:30:00+01",170
51726,11,"2022-01-04 09:45:00+01",151
51727,11,"2022-01-04 10:00:00+01",130
51728,11,"2022-01-04 10:15:00+01",156
51729,11,"2022-01-04 10:30:00+01",166
51730,11,"2022-01-04 10:45:00+01",162
51731,11,"2022-01-04 11:00:00+01",156
51732,11,"2022-01-04 11:15:00+01",171
51733,11,"2022-01-04 11:30:00+01",162
51734,11,"2022-01-04 11:45:00+01",155
51735,11,"2022-01-04 12:00:00+01",181
51736,11,"2022-01-04 12:15:00+01",172
51737,11,"2022-01-04 12:30:00+01",163
51738,11,"2022-01-04 12:45:00+01",167
51739,11,"2022-01-04 13:00:00+01",172
51740,11,"2022-01-04 13:15:00+01",185
51741,11,"2022-01-04 13:30:00+01",175
51742,11,"2022-01-04 13:45:00+01",195
51743,11,"2022-01-04 14:00:00+01",169
51744,11,"2022-01-04 14:15:00+01",187
51745,11,"2022-01-04 14:30:00+01",166
51746,11,"2022-01-04 14:45:00+01",172
51747,11,"2022-01-04 15:00:00+01",196
51748,11,"2022-01-04 15:15:00+01",185
51749,11,"2022-01-04 15:30:00+01",199
51750,11,"2022-01-04 15:45:00+01",188
51751,11,"2022-01-04 16:00:00+01",184
51752,11,"2022-01-04 16:15:00+01",192
51753,11,"2022-01-04 16:30:00+01",202
51754,11,"2022-01-04 16:45:00+01",230
51755,11,"2022-01-04 17:00:00+01",204
51756,11,"2022-01-04 17:15:00+01",227
51757,11,"2022-01-04 17:30:00+01",200
51758,11,"2022-01-04 17:45:00+01",195
51759,11,"2022-01-04 18:00:00+01",174
51760,11,"2022-01-04 18:15:00+01",187
51761,11,"2022-01-04 18:30:00+01",151
51762,11,"2022-01-04 18:45:00+01",153
51763,11,"2022-01-04 19:00:00+01",118
51764,11,"2022-01-04 19:15:00+01",126
51765,11,"2022-01-04 19:30:00+01",109
51766,11,"2022-01-04 19:45:00+01",105
51767,11,"2022-01-04 20:00:00+01",74
51768,11,"2022-01-04 20:15:00+01",88
51769,11,"2022-01-04 20:30:00+01",76
51770,11,"2022-01-04 20:45:00+01",59
51771,11,"2022-01-04 21:00:00+01",72
51772,11,"2022-01-04 21:15:00+01",60
51773,11,"2022-01-04 21:30:00+01",69
51774,11,"2022-01-04 21:45:00+01",60
51775,11,"2022-01-04 22:00:00+01",54
51776,11,"2022-01-04 22:15:00+01",54
51777,11,"2022-01-04 22:30:00+01",44
51778,11,"2022-01-04 22:45:00+01",40
51779,11,"2022-01-04 23:00:00+01",22
51780,11,"2022-01-04 23:15:00+01",38
51781,11,"2022-01-04 23:30:00+01",26
51782,11,"2022-01-04 23:45:00+01",24
51783,11,"2022-01-05 00:00:00+01",26
51784,11,"2022-01-05 00:15:00+01",21
51785,11,"2022-01-05 00:30:00+01",21
51786,11,"2022-01-05 00:45:00+01",11
51787,21,"2022-01-04 01:00:00+01",5
51788,21,"2022-01-04 01:15:00+01",2
51789,21,"2022-01-04 01:30:00+01",4
51790,21,"2022-01-04 01:45:00+01",4
51791,21,"2022-01-04 02:00:00+01",2
51792,21,"2022-01-04 02:15:00+01",4
51793,21,"2022-01-04 02:30:00+01",4
51794,21,"2022-01-04 02:45:00+01",2
51795,21,"2022-01-04 03:00:00+01",2
51796,21,"2022-01-04 03:15:00+01",3
51797,21,"2022-01-04 03:30:00+01",6
51798,21,"2022-01-04 03:45:00+01",3
51799,21,"2022-01-04 04:00:00+01",4
51800,21,"2022-01-04 04:15:00+01",4
51801,21,"2022-01-04 04:30:00+01",9
51802,21,"2022-01-04 04:45:00+01",2
51803,21,"2022-01-04 05:00:00+01",15
51804,21,"2022-01-04 05:15:00+01",10
51805,21,"2022-01-04 05:30:00+01",18
51806,21,"2022-01-04 05:45:00+01",15
51807,21,"2022-01-04 06:00:00+01",14
51808,21,"2022-01-04 06:15:00+01",11
51809,21,"2022-01-04 06:30:00+01",14
51810,21,"2022-01-04 06:45:00+01",9
51811,21,"2022-01-04 07:00:00+01",13
51812,21,"2022-01-04 07:15:00+01",18
51813,21,"2022-01-04 07:30:00+01",15
51814,21,"2022-01-04 07:45:00+01",22
51815,21,"2022-01-04 08:00:00+01",20
51816,21,"2022-01-04 08:15:00+01",23
51817,21,"2022-01-04 08:30:00+01",18
51818,21,"2022-01-04 08:45:00+01",11
51819,21,"2022-01-04 09:00:00+01",21
51820,21,"2022-01-04 09:15:00+01",20
51821,21,"2022-01-04 09:30:00+01",16
51822,21,"2022-01-04 09:45:00+01",17
51823,21,"2022-01-04 10:00:00+01",20
51824,21,"2022-01-04 10:15:00+01",15
51825,21,"2022-01-04 10:30:00+01",11
51826,21,"2022-01-04 10:45:00+01",16
51827,21,"2022-01-04 11:00:00+01",14
51828,21,"2022-01-04 11:15:00+01",17
51829,21,"2022-01-04 11:30:00+01",13
51830,21,"2022-01-04 11:45:00+01",11
51831,21,"2022-01-04 12:00:00+01",7
51832,21,"2022-01-04 12:15:00+01",8
51833,21,"2022-01-04 12:30:00+01",13
51834,21,"2022-01-04 12:45:00+01",9
51835,21,"2022-01-04 13:00:00+01",17
51836,21,"2022-01-04 13:15:00+01",17
51837,21,"2022-01-04 13:30:00+01",18
51838,21,"2022-01-04 13:45:00+01",17
51839,21,"2022-01-04 14:00:00+01",13
51840,21,"2022-01-04 14:15:00+01",16
51841,21,"2022-01-04 14:30:00+01",13
51842,21,"2022-01-04 14:45:00+01",9
51843,21,"2022-01-04 15:00:00+01",11
51844,21,"2022-01-04 15:15:00+01",13
51845,21,"2022-01-04 15:30:00+01",10
51846,21,"2022-01-04 15:45:00+01",10
51847,21,"2022-01-04 16:00:00+01",8
51848,21,"2022-01-04 16:15:00+01",11
51849,21,"2022-01-04 16:30:00+01",7
51850,21,"2022-01-04 16:45:00+01",2
51851,21,"2022-01-04 17:00:00+01",14
51852,21,"2022-01-04 17:15:00+01",14
51853,21,"2022-01-04 17:30:00+01",9
51854,21,"2022-01-04 17:45:00+01",8
51855,21,"2022-01-04 18:00:00+01",8
51856,21,"2022-01-04 18:15:00+01",6
51857,21,"2022-01-04 18:30:00+01",4
51858,21,"2022-01-04 18:45:00+01",7
51859,21,"2022-01-04 19:00:00+01",8
51860,21,"2022-01-04 19:15:00+01",1
51861,21,"2022-01-04 19:30:00+01",3
51862,21,"2022-01-04 19:45:00+01",5
51863,21,"2022-01-04 20:00:00+01",3
51864,21,"2022-01-04 20:15:00+01",2
51865,21,"2022-01-04 20:30:00+01",5
51866,21,"2022-01-04 20:45:00+01",0
51867,21,"2022-01-04 21:00:00+01",2
51868,21,"2022-01-04 21:15:00+01",2
51869,21,"2022-01-04 21:30:00+01",1
51870,21,"2022-01-04 21:45:00+01",2
51871,21,"2022-01-04 22:00:00+01",2
51872,21,"2022-01-04 22:15:00+01",4
51873,21,"2022-01-04 22:30:00+01",2
51874,21,"2022-01-04 22:45:00+01",1
51875,21,"2022-01-04 23:00:00+01",2
51876,21,"2022-01-04 23:15:00+01",3
51877,21,"2022-01-04 23:30:00+01",2
51878,21,"2022-01-04 23:45:00+01",3
51879,21,"2022-01-05 00:00:00+01",4
51880,21,"2022-01-05 00:15:00+01",2
51881,21,"2022-01-05 00:30:00+01",2
51882,21,"2022-01-05 00:45:00+01",4
51883,1,"2022-01-04 01:00:00+01",0
51884,1,"2022-01-04 01:15:00+01",0
51885,1,"2022-01-04 01:30:00+01",0
51886,1,"2022-01-04 01:45:00+01",0
51887,1,"2022-01-04 02:00:00+01",0
51888,1,"2022-01-04 02:15:00+01",0
51889,1,"2022-01-04 02:30:00+01",0
51890,1,"2022-01-04 02:45:00+01",0
51891,1,"2022-01-04 03:00:00+01",0
51892,1,"2022-01-04 03:15:00+01",0
51893,1,"2022-01-04 03:30:00+01",0
51894,1,"2022-01-04 03:45:00+01",0
51895,1,"2022-01-04 04:00:00+01",0
51896,1,"2022-01-04 04:15:00+01",0
51897,1,"2022-01-04 04:30:00+01",0
51898,1,"2022-01-04 04:45:00+01",0
51899,1,"2022-01-04 05:00:00+01",0
51900,1,"2022-01-04 05:15:00+01",0
51901,1,"2022-01-04 05:30:00+01",0
51902,1,"2022-01-04 05:45:00+01",0
51903,1,"2022-01-04 06:00:00+01",0
51904,1,"2022-01-04 06:15:00+01",0
51905,1,"2022-01-04 06:30:00+01",0
51906,1,"2022-01-04 06:45:00+01",0
51907,1,"2022-01-04 07:00:00+01",0
51908,1,"2022-01-04 07:15:00+01",0
51909,1,"2022-01-04 07:30:00+01",0
51910,1,"2022-01-04 07:45:00+01",0
51911,1,"2022-01-04 08:00:00+01",0
51912,1,"2022-01-04 08:15:00+01",0
51913,1,"2022-01-04 08:30:00+01",0
51914,1,"2022-01-04 08:45:00+01",0
51915,1,"2022-01-04 09:00:00+01",0
51916,1,"2022-01-04 09:15:00+01",0
51917,1,"2022-01-04 09:30:00+01",0
51918,1,"2022-01-04 09:45:00+01",0
51919,1,"2022-01-04 10:00:00+01",0
51920,1,"2022-01-04 10:15:00+01",0
51921,1,"2022-01-04 10:30:00+01",0
51922,1,"2022-01-04 10:45:00+01",0
51923,1,"2022-01-04 11:00:00+01",0
51924,1,"2022-01-04 11:15:00+01",0
51925,1,"2022-01-04 11:30:00+01",0
51926,1,"2022-01-04 11:45:00+01",0
