"id","index","measurement_time","measured_value"
20056,11,"2022-09-11 21:15:00+02",131
20057,11,"2022-09-11 21:30:00+02",132
20058,11,"2022-09-11 21:45:00+02",121
20059,11,"2022-09-11 22:00:00+02",93
20060,11,"2022-09-11 22:15:00+02",67
20061,11,"2022-09-11 22:30:00+02",63
20062,11,"2022-09-11 22:45:00+02",76
20063,11,"2022-09-11 23:00:00+02",64
20064,11,"2022-09-11 23:15:00+02",48
20065,11,"2022-09-11 23:30:00+02",49
20066,11,"2022-09-11 23:45:00+02",46
20067,21,"2022-09-11 00:00:00+02",0
20068,21,"2022-09-11 00:15:00+02",0
20069,21,"2022-09-11 00:30:00+02",2
20070,21,"2022-09-11 00:45:00+02",0
20071,21,"2022-09-11 01:00:00+02",0
20072,21,"2022-09-11 01:15:00+02",1
20073,21,"2022-09-11 01:30:00+02",0
20074,21,"2022-09-11 01:45:00+02",0
20075,21,"2022-09-11 02:00:00+02",2
20076,21,"2022-09-11 02:15:00+02",0
20077,21,"2022-09-11 02:30:00+02",1
20078,21,"2022-09-11 02:45:00+02",0
20079,21,"2022-09-11 03:00:00+02",0
20080,21,"2022-09-11 03:15:00+02",0
20081,21,"2022-09-11 03:30:00+02",1
20082,21,"2022-09-11 03:45:00+02",0
20083,21,"2022-09-11 04:00:00+02",0
20084,21,"2022-09-11 04:15:00+02",1
20085,21,"2022-09-11 04:30:00+02",0
20086,21,"2022-09-11 04:45:00+02",0
20087,21,"2022-09-11 05:00:00+02",0
20088,21,"2022-09-11 05:15:00+02",0
20089,21,"2022-09-11 05:30:00+02",2
20090,21,"2022-09-11 05:45:00+02",0
20091,21,"2022-09-11 06:00:00+02",0
20092,21,"2022-09-11 06:15:00+02",3
20093,21,"2022-09-11 06:30:00+02",0
20094,21,"2022-09-11 06:45:00+02",1
20095,21,"2022-09-11 07:00:00+02",1
20096,21,"2022-09-11 07:15:00+02",3
20097,21,"2022-09-11 07:30:00+02",0
20098,21,"2022-09-11 07:45:00+02",1
20099,21,"2022-09-11 08:00:00+02",0
20100,21,"2022-09-11 08:15:00+02",1
20101,21,"2022-09-11 08:30:00+02",1
20102,21,"2022-09-11 08:45:00+02",3
20103,21,"2022-09-11 09:00:00+02",3
20104,21,"2022-09-11 09:15:00+02",1
20105,21,"2022-09-11 09:30:00+02",2
20106,21,"2022-09-11 09:45:00+02",1
20107,21,"2022-09-11 10:00:00+02",0
20108,21,"2022-09-11 10:15:00+02",4
20109,21,"2022-09-11 10:30:00+02",3
20110,21,"2022-09-11 10:45:00+02",8
20111,21,"2022-09-11 11:00:00+02",3
20112,21,"2022-09-11 11:15:00+02",5
20113,21,"2022-09-11 11:30:00+02",2
20114,21,"2022-09-11 11:45:00+02",2
20115,21,"2022-09-11 12:00:00+02",0
20116,21,"2022-09-11 12:15:00+02",7
20117,21,"2022-09-11 12:30:00+02",2
20118,21,"2022-09-11 12:45:00+02",3
20119,21,"2022-09-11 13:00:00+02",5
20120,21,"2022-09-11 13:15:00+02",1
20121,21,"2022-09-11 13:30:00+02",2
20122,21,"2022-09-11 13:45:00+02",1
20123,21,"2022-09-11 14:00:00+02",2
20124,21,"2022-09-11 14:15:00+02",1
20125,21,"2022-09-11 14:30:00+02",2
20126,21,"2022-09-11 14:45:00+02",2
20127,21,"2022-09-11 15:00:00+02",2
20128,21,"2022-09-11 15:15:00+02",1
20129,21,"2022-09-11 15:30:00+02",2
20130,21,"2022-09-11 15:45:00+02",4
20131,21,"2022-09-11 16:00:00+02",2
20132,21,"2022-09-11 16:15:00+02",3
20133,21,"2022-09-11 16:30:00+02",1
20134,21,"2022-09-11 16:45:00+02",3
20135,21,"2022-09-11 17:00:00+02",1
20136,21,"2022-09-11 17:15:00+02",4
20137,21,"2022-09-11 17:30:00+02",3
20138,21,"2022-09-11 17:45:00+02",0
20139,21,"2022-09-11 18:00:00+02",3
20140,21,"2022-09-11 18:15:00+02",2
20141,21,"2022-09-11 18:30:00+02",3
20142,21,"2022-09-11 18:45:00+02",5
20143,21,"2022-09-11 19:00:00+02",0
20144,21,"2022-09-11 19:15:00+02",1
20145,21,"2022-09-11 19:30:00+02",2
20146,21,"2022-09-11 19:45:00+02",0
20147,21,"2022-09-11 20:00:00+02",0
20148,21,"2022-09-11 20:15:00+02",3
20149,21,"2022-09-11 20:30:00+02",0
20150,21,"2022-09-11 20:45:00+02",0
20151,21,"2022-09-11 21:00:00+02",1
20152,21,"2022-09-11 21:15:00+02",2
20153,21,"2022-09-11 21:30:00+02",0
20154,21,"2022-09-11 21:45:00+02",0
20155,21,"2022-09-11 22:00:00+02",1
20156,21,"2022-09-11 22:15:00+02",2
20157,21,"2022-09-11 22:30:00+02",0
20158,21,"2022-09-11 22:45:00+02",0
20159,21,"2022-09-11 23:00:00+02",1
20160,21,"2022-09-11 23:15:00+02",0
20161,21,"2022-09-11 23:30:00+02",0
20162,21,"2022-09-11 23:45:00+02",0
20163,1,"2022-09-11 00:00:00+02",0
20164,1,"2022-09-11 00:15:00+02",0
20165,1,"2022-09-11 00:30:00+02",0
20166,1,"2022-09-11 00:45:00+02",0
20167,1,"2022-09-11 01:00:00+02",0
20168,1,"2022-09-11 01:15:00+02",0
20169,1,"2022-09-11 01:30:00+02",0
20170,1,"2022-09-11 01:45:00+02",0
20171,1,"2022-09-11 02:00:00+02",0
20172,1,"2022-09-11 02:15:00+02",0
20173,1,"2022-09-11 02:30:00+02",0
20174,1,"2022-09-11 02:45:00+02",0
20175,1,"2022-09-11 03:00:00+02",0
20176,1,"2022-09-11 03:15:00+02",0
20177,1,"2022-09-11 03:30:00+02",0
20178,1,"2022-09-11 03:45:00+02",0
20179,1,"2022-09-11 04:00:00+02",0
20180,1,"2022-09-11 04:15:00+02",0
20181,1,"2022-09-11 04:30:00+02",0
20182,1,"2022-09-11 04:45:00+02",0
20183,1,"2022-09-11 05:00:00+02",0
20184,1,"2022-09-11 05:15:00+02",0
20185,1,"2022-09-11 05:30:00+02",0
20186,1,"2022-09-11 05:45:00+02",0
20187,1,"2022-09-11 06:00:00+02",0
20188,1,"2022-09-11 06:15:00+02",0
20189,1,"2022-09-11 06:30:00+02",0
20190,1,"2022-09-11 06:45:00+02",0
20191,1,"2022-09-11 07:00:00+02",0
20192,1,"2022-09-11 07:15:00+02",0
20193,1,"2022-09-11 07:30:00+02",0
20194,1,"2022-09-11 07:45:00+02",0
20195,1,"2022-09-11 08:00:00+02",0
20196,1,"2022-09-11 08:15:00+02",0
20197,1,"2022-09-11 08:30:00+02",0
20198,1,"2022-09-11 08:45:00+02",0
20199,1,"2022-09-11 09:00:00+02",0
20200,1,"2022-09-11 09:15:00+02",0
20201,1,"2022-09-11 09:30:00+02",0
20202,1,"2022-09-11 09:45:00+02",0
20203,1,"2022-09-11 10:00:00+02",0
20204,1,"2022-09-11 10:15:00+02",0
20205,1,"2022-09-11 10:30:00+02",0
20206,1,"2022-09-11 10:45:00+02",0
20207,1,"2022-09-11 11:00:00+02",0
20208,1,"2022-09-11 11:15:00+02",0
20209,1,"2022-09-11 11:30:00+02",0
20210,1,"2022-09-11 11:45:00+02",0
20211,1,"2022-09-11 12:00:00+02",0
20212,1,"2022-09-11 12:15:00+02",0
20213,1,"2022-09-11 12:30:00+02",0
20214,1,"2022-09-11 12:45:00+02",0
20215,1,"2022-09-11 13:00:00+02",0
20216,1,"2022-09-11 13:15:00+02",0
20217,1,"2022-09-11 13:30:00+02",0
20218,1,"2022-09-11 13:45:00+02",0
20219,1,"2022-09-11 14:00:00+02",0
20220,1,"2022-09-11 14:15:00+02",0
20221,1,"2022-09-11 14:30:00+02",0
20222,1,"2022-09-11 14:45:00+02",0
20223,1,"2022-09-11 15:00:00+02",0
20224,1,"2022-09-11 15:15:00+02",0
20225,1,"2022-09-11 15:30:00+02",0
20226,1,"2022-09-11 15:45:00+02",0
20227,1,"2022-09-11 16:00:00+02",0
20228,1,"2022-09-11 16:15:00+02",0
20229,1,"2022-09-11 16:30:00+02",0
20230,1,"2022-09-11 16:45:00+02",0
20231,1,"2022-09-11 17:00:00+02",0
20232,1,"2022-09-11 17:15:00+02",0
20233,1,"2022-09-11 17:30:00+02",0
20234,1,"2022-09-11 17:45:00+02",0
20235,1,"2022-09-11 18:00:00+02",0
20236,1,"2022-09-11 18:15:00+02",0
20237,1,"2022-09-11 18:30:00+02",0
20238,1,"2022-09-11 18:45:00+02",0
20239,1,"2022-09-11 19:00:00+02",0
20240,1,"2022-09-11 19:15:00+02",0
20241,1,"2022-09-11 19:30:00+02",0
20242,1,"2022-09-11 19:45:00+02",0
20243,1,"2022-09-11 20:00:00+02",0
20244,1,"2022-09-11 20:15:00+02",0
20245,1,"2022-09-11 20:30:00+02",0
20246,1,"2022-09-11 20:45:00+02",0
20247,1,"2022-09-11 21:00:00+02",0
20248,1,"2022-09-11 21:15:00+02",0
20249,1,"2022-09-11 21:30:00+02",0
20250,1,"2022-09-11 21:45:00+02",0
20251,1,"2022-09-11 22:00:00+02",0
20252,1,"2022-09-11 22:15:00+02",0
20253,1,"2022-09-11 22:30:00+02",0
20254,1,"2022-09-11 22:45:00+02",0
20255,1,"2022-09-11 23:00:00+02",0
20256,1,"2022-09-11 23:15:00+02",0
20257,1,"2022-09-11 23:30:00+02",0
20258,1,"2022-09-11 23:45:00+02",0
20259,0,"2022-09-11 08:00:00+02",0
20260,0,"2022-09-11 08:15:00+02",0
20261,0,"2022-09-11 08:30:00+02",0
20262,0,"2022-09-11 08:45:00+02",0
20263,0,"2022-09-11 09:00:00+02",0
20264,0,"2022-09-11 09:15:00+02",0
20265,0,"2022-09-11 09:30:00+02",0
20266,0,"2022-09-11 09:45:00+02",0
20267,0,"2022-09-11 10:00:00+02",0
20268,0,"2022-09-11 10:15:00+02",0
20269,0,"2022-09-11 10:30:00+02",0
20270,0,"2022-09-11 10:45:00+02",0
20271,0,"2022-09-11 11:00:00+02",0
20272,0,"2022-09-11 11:15:00+02",0
20273,0,"2022-09-11 11:30:00+02",0
20274,0,"2022-09-11 11:45:00+02",0
20275,0,"2022-09-11 12:00:00+02",0
20276,0,"2022-09-11 12:15:00+02",0
20277,0,"2022-09-11 12:30:00+02",0
20278,0,"2022-09-11 12:45:00+02",0
20279,0,"2022-09-11 13:00:00+02",0
20280,0,"2022-09-11 13:15:00+02",0
20281,0,"2022-09-11 13:30:00+02",0
20282,0,"2022-09-11 13:45:00+02",0
20283,0,"2022-09-11 14:00:00+02",0
20284,0,"2022-09-11 14:15:00+02",0
20285,0,"2022-09-11 14:30:00+02",0
20286,0,"2022-09-11 14:45:00+02",0
20287,0,"2022-09-11 15:00:00+02",0
20288,0,"2022-09-11 15:15:00+02",0
20289,0,"2022-09-11 15:30:00+02",0
20290,0,"2022-09-11 15:45:00+02",0
20291,0,"2022-09-11 16:00:00+02",0
20292,0,"2022-09-11 16:15:00+02",0
20293,0,"2022-09-11 16:30:00+02",0
20294,0,"2022-09-11 16:45:00+02",0
20295,0,"2022-09-11 17:00:00+02",0
20296,0,"2022-09-11 17:15:00+02",0
20297,0,"2022-09-11 17:30:00+02",0
20298,0,"2022-09-11 17:45:00+02",0
44622,0,"2021-12-13 10:45:00+01",0
44623,0,"2021-12-13 11:00:00+01",0
44624,0,"2021-12-13 11:15:00+01",0
44625,0,"2021-12-13 11:30:00+01",0
44626,0,"2021-12-13 11:45:00+01",0
40673,11,"2021-12-01 00:00:00+01",21
40674,11,"2021-12-01 00:15:00+01",19
40675,11,"2021-12-01 00:30:00+01",12
40676,11,"2021-12-01 00:45:00+01",9
40769,21,"2021-12-01 00:00:00+01",0
40770,21,"2021-12-01 00:15:00+01",0
40771,21,"2021-12-01 00:30:00+01",0
40772,21,"2021-12-01 00:45:00+01",2
40865,1,"2021-12-01 00:00:00+01",0
40866,1,"2021-12-01 00:15:00+01",0
40867,1,"2021-12-01 00:30:00+01",0
40868,1,"2021-12-01 00:45:00+01",0
40869,11,"2021-12-01 01:00:00+01",7
40870,11,"2021-12-01 01:15:00+01",10
40871,11,"2021-12-01 01:30:00+01",9
40872,11,"2021-12-01 01:45:00+01",10
40873,11,"2021-12-01 02:00:00+01",10
40874,11,"2021-12-01 02:15:00+01",7
40875,11,"2021-12-01 02:30:00+01",7
40876,11,"2021-12-01 02:45:00+01",5
40877,11,"2021-12-01 03:00:00+01",16
40878,11,"2021-12-01 03:15:00+01",8
40879,11,"2021-12-01 03:30:00+01",22
40880,11,"2021-12-01 03:45:00+01",13
40881,11,"2021-12-01 04:00:00+01",38
40882,11,"2021-12-01 04:15:00+01",18
40883,11,"2021-12-01 04:30:00+01",38
40884,11,"2021-12-01 04:45:00+01",33
40885,11,"2021-12-01 05:00:00+01",43
40886,11,"2021-12-01 05:15:00+01",61
40887,11,"2021-12-01 05:30:00+01",82
40888,11,"2021-12-01 05:45:00+01",77
40889,11,"2021-12-01 06:00:00+01",129
40890,11,"2021-12-01 06:15:00+01",159
40891,11,"2021-12-01 06:30:00+01",181
40892,11,"2021-12-01 06:45:00+01",192
40893,11,"2021-12-01 07:00:00+01",205
40894,11,"2021-12-01 07:15:00+01",199
40895,11,"2021-12-01 07:30:00+01",202
40896,11,"2021-12-01 07:45:00+01",179
40897,11,"2021-12-01 08:00:00+01",191
40898,11,"2021-12-01 08:15:00+01",157
40899,11,"2021-12-01 08:30:00+01",148
40900,11,"2021-12-01 08:45:00+01",135
40901,11,"2021-12-01 09:00:00+01",109
40902,11,"2021-12-01 09:15:00+01",133
40903,11,"2021-12-01 09:30:00+01",129
40904,11,"2021-12-01 09:45:00+01",126
40905,11,"2021-12-01 10:00:00+01",136
40906,11,"2021-12-01 10:15:00+01",115
40907,11,"2021-12-01 10:30:00+01",130
40908,11,"2021-12-01 10:45:00+01",123
40909,11,"2021-12-01 11:00:00+01",161
40910,11,"2021-12-01 11:15:00+01",139
40911,11,"2021-12-01 11:30:00+01",129
40912,11,"2021-12-01 11:45:00+01",171
40913,11,"2021-12-01 12:00:00+01",163
40914,11,"2021-12-01 12:15:00+01",172
40915,11,"2021-12-01 12:30:00+01",160
40916,11,"2021-12-01 12:45:00+01",147
40917,11,"2021-12-01 13:00:00+01",161
40918,11,"2021-12-01 13:15:00+01",162
40919,11,"2021-12-01 13:30:00+01",163
40920,11,"2021-12-01 13:45:00+01",158
40921,11,"2021-12-01 14:00:00+01",159
40922,11,"2021-12-01 14:15:00+01",148
40923,11,"2021-12-01 14:30:00+01",169
40924,11,"2021-12-01 14:45:00+01",151
40925,11,"2021-12-01 15:00:00+01",160
40926,11,"2021-12-01 15:15:00+01",166
40927,11,"2021-12-01 15:30:00+01",170
40928,11,"2021-12-01 15:45:00+01",226
40929,11,"2021-12-01 16:00:00+01",154
40930,11,"2021-12-01 16:15:00+01",209
40931,11,"2021-12-01 16:30:00+01",212
40932,11,"2021-12-01 16:45:00+01",225
40933,11,"2021-12-01 17:00:00+01",226
40934,11,"2021-12-01 17:15:00+01",285
40935,11,"2021-12-01 17:30:00+01",244
40936,11,"2021-12-01 17:45:00+01",232
40937,11,"2021-12-01 18:00:00+01",228
40938,11,"2021-12-01 18:15:00+01",184
40939,11,"2021-12-01 18:30:00+01",186
40940,11,"2021-12-01 18:45:00+01",171
40941,11,"2021-12-01 19:00:00+01",145
40942,11,"2021-12-01 19:15:00+01",124
40943,11,"2021-12-01 19:30:00+01",127
40944,11,"2021-12-01 19:45:00+01",113
40945,11,"2021-12-01 20:00:00+01",90
40946,11,"2021-12-01 20:15:00+01",115
40947,11,"2021-12-01 20:30:00+01",88
40948,11,"2021-12-01 20:45:00+01",91
40949,11,"2021-12-01 21:00:00+01",62
40950,11,"2021-12-01 21:15:00+01",91
40951,11,"2021-12-01 21:30:00+01",84
40952,11,"2021-12-01 21:45:00+01",78
40953,11,"2021-12-01 22:00:00+01",74
40954,11,"2021-12-01 22:15:00+01",54
40955,11,"2021-12-01 22:30:00+01",48
40956,11,"2021-12-01 22:45:00+01",37
40957,11,"2021-12-01 23:00:00+01",43
40958,11,"2021-12-01 23:15:00+01",38
40959,11,"2021-12-01 23:30:00+01",26
40960,11,"2021-12-01 23:45:00+01",20
40961,11,"2021-12-02 00:00:00+01",20
40962,11,"2021-12-02 00:15:00+01",20
40963,11,"2021-12-02 00:30:00+01",17
40964,11,"2021-12-02 00:45:00+01",13
40965,21,"2021-12-01 01:00:00+01",2
40966,21,"2021-12-01 01:15:00+01",1
40967,21,"2021-12-01 01:30:00+01",0
40968,21,"2021-12-01 01:45:00+01",1
40969,21,"2021-12-01 02:00:00+01",2
40970,21,"2021-12-01 02:15:00+01",5
40971,21,"2021-12-01 02:30:00+01",2
40972,21,"2021-12-01 02:45:00+01",4
40973,21,"2021-12-01 03:00:00+01",2
40974,21,"2021-12-01 03:15:00+01",4
40975,21,"2021-12-01 03:30:00+01",2
40976,21,"2021-12-01 03:45:00+01",4
40977,21,"2021-12-01 04:00:00+01",2
40978,21,"2021-12-01 04:15:00+01",0
40979,21,"2021-12-01 04:30:00+01",3
40980,21,"2021-12-01 04:45:00+01",7
40981,21,"2021-12-01 05:00:00+01",5
40982,21,"2021-12-01 05:15:00+01",23
40983,21,"2021-12-01 05:30:00+01",16
40984,21,"2021-12-01 05:45:00+01",22
40985,21,"2021-12-01 06:00:00+01",14
40986,21,"2021-12-01 06:15:00+01",23
40987,21,"2021-12-01 06:30:00+01",17
40988,21,"2021-12-01 06:45:00+01",20
40989,21,"2021-12-01 07:00:00+01",23
40990,21,"2021-12-01 07:15:00+01",11
40991,21,"2021-12-01 07:30:00+01",20
40992,21,"2021-12-01 07:45:00+01",21
40993,21,"2021-12-01 08:00:00+01",28
40994,21,"2021-12-01 08:15:00+01",27
40995,21,"2021-12-01 08:30:00+01",25
40996,21,"2021-12-01 08:45:00+01",22
40997,21,"2021-12-01 09:00:00+01",37
40998,21,"2021-12-01 09:15:00+01",23
40999,21,"2021-12-01 09:30:00+01",24
41000,21,"2021-12-01 09:45:00+01",31
41001,21,"2021-12-01 10:00:00+01",27
41002,21,"2021-12-01 10:15:00+01",30
41003,21,"2021-12-01 10:30:00+01",34
41004,21,"2021-12-01 10:45:00+01",25
41005,21,"2021-12-01 11:00:00+01",22
41006,21,"2021-12-01 11:15:00+01",29
41007,21,"2021-12-01 11:30:00+01",24
41008,21,"2021-12-01 11:45:00+01",33
41009,21,"2021-12-01 12:00:00+01",23
41010,21,"2021-12-01 12:15:00+01",30
41011,21,"2021-12-01 12:30:00+01",30
41012,21,"2021-12-01 12:45:00+01",27
41013,21,"2021-12-01 13:00:00+01",17
41014,21,"2021-12-01 13:15:00+01",25
41015,21,"2021-12-01 13:30:00+01",16
41016,21,"2021-12-01 13:45:00+01",21
41017,21,"2021-12-01 14:00:00+01",16
41018,21,"2021-12-01 14:15:00+01",27
41019,21,"2021-12-01 14:30:00+01",24
41020,21,"2021-12-01 14:45:00+01",26
41021,21,"2021-12-01 15:00:00+01",16
41022,21,"2021-12-01 15:15:00+01",18
41023,21,"2021-12-01 15:30:00+01",14
41024,21,"2021-12-01 15:45:00+01",12
41025,21,"2021-12-01 16:00:00+01",24
41026,21,"2021-12-01 16:15:00+01",16
41027,21,"2021-12-01 16:30:00+01",8
41028,21,"2021-12-01 16:45:00+01",9
41029,21,"2021-12-01 17:00:00+01",16
41030,21,"2021-12-01 17:15:00+01",10
41031,21,"2021-12-01 17:30:00+01",9
41032,21,"2021-12-01 17:45:00+01",17
41033,21,"2021-12-01 18:00:00+01",8
41034,21,"2021-12-01 18:15:00+01",10
41035,21,"2021-12-01 18:30:00+01",10
41036,21,"2021-12-01 18:45:00+01",6
41037,21,"2021-12-01 19:00:00+01",6
41038,21,"2021-12-01 19:15:00+01",6
41039,21,"2021-12-01 19:30:00+01",3
41040,21,"2021-12-01 19:45:00+01",4
41041,21,"2021-12-01 20:00:00+01",3
41042,21,"2021-12-01 20:15:00+01",3
41043,21,"2021-12-01 20:30:00+01",2
41044,21,"2021-12-01 20:45:00+01",2
41045,21,"2021-12-01 21:00:00+01",2
41046,21,"2021-12-01 21:15:00+01",3
41047,21,"2021-12-01 21:30:00+01",1
41048,21,"2021-12-01 21:45:00+01",1
41049,21,"2021-12-01 22:00:00+01",0
41050,21,"2021-12-01 22:15:00+01",5
41051,21,"2021-12-01 22:30:00+01",2
41052,21,"2021-12-01 22:45:00+01",1
41053,21,"2021-12-01 23:00:00+01",1
41054,21,"2021-12-01 23:15:00+01",0
41055,21,"2021-12-01 23:30:00+01",0
41056,21,"2021-12-01 23:45:00+01",2
41057,21,"2021-12-02 00:00:00+01",1
41058,21,"2021-12-02 00:15:00+01",0
41059,21,"2021-12-02 00:30:00+01",1
41060,21,"2021-12-02 00:45:00+01",0
41061,1,"2021-12-01 01:00:00+01",0
41062,1,"2021-12-01 01:15:00+01",0
41063,1,"2021-12-01 01:30:00+01",0
41064,1,"2021-12-01 01:45:00+01",0
41065,1,"2021-12-01 02:00:00+01",0
41066,1,"2021-12-01 02:15:00+01",0
41067,1,"2021-12-01 02:30:00+01",0
41068,1,"2021-12-01 02:45:00+01",0
41069,1,"2021-12-01 03:00:00+01",0
41070,1,"2021-12-01 03:15:00+01",0
41071,1,"2021-12-01 03:30:00+01",0
41072,1,"2021-12-01 03:45:00+01",0
41073,1,"2021-12-01 04:00:00+01",0
41074,1,"2021-12-01 04:15:00+01",0
41075,1,"2021-12-01 04:30:00+01",0
41076,1,"2021-12-01 04:45:00+01",0
41077,1,"2021-12-01 05:00:00+01",0
41078,1,"2021-12-01 05:15:00+01",0
41079,1,"2021-12-01 05:30:00+01",0
41080,1,"2021-12-01 05:45:00+01",0
41081,1,"2021-12-01 06:00:00+01",0
41082,1,"2021-12-01 06:15:00+01",0
41083,1,"2021-12-01 06:30:00+01",0
41084,1,"2021-12-01 06:45:00+01",0
41085,1,"2021-12-01 07:00:00+01",0
41086,1,"2021-12-01 07:15:00+01",0
41087,1,"2021-12-01 07:30:00+01",0
41088,1,"2021-12-01 07:45:00+01",0
41089,1,"2021-12-01 08:00:00+01",0
41090,1,"2021-12-01 08:15:00+01",0
41091,1,"2021-12-01 08:30:00+01",0
41092,1,"2021-12-01 08:45:00+01",0
41093,1,"2021-12-01 09:00:00+01",0
41094,1,"2021-12-01 09:15:00+01",0
41095,1,"2021-12-01 09:30:00+01",0
41096,1,"2021-12-01 09:45:00+01",0
41097,1,"2021-12-01 10:00:00+01",0
41098,1,"2021-12-01 10:15:00+01",0
41099,1,"2021-12-01 10:30:00+01",0
41100,1,"2021-12-01 10:45:00+01",0
41101,1,"2021-12-01 11:00:00+01",0
41102,1,"2021-12-01 11:15:00+01",0
41103,1,"2021-12-01 11:30:00+01",0
41104,1,"2021-12-01 11:45:00+01",0
41105,1,"2021-12-01 12:00:00+01",0
41106,1,"2021-12-01 12:15:00+01",0
41107,1,"2021-12-01 12:30:00+01",0
41108,1,"2021-12-01 12:45:00+01",0
41109,1,"2021-12-01 13:00:00+01",0
41110,1,"2021-12-01 13:15:00+01",0
41111,1,"2021-12-01 13:30:00+01",0
41112,1,"2021-12-01 13:45:00+01",0
41113,1,"2021-12-01 14:00:00+01",0
41114,1,"2021-12-01 14:15:00+01",0
41115,1,"2021-12-01 14:30:00+01",0
41116,1,"2021-12-01 14:45:00+01",0
41117,1,"2021-12-01 15:00:00+01",0
41118,1,"2021-12-01 15:15:00+01",0
41119,1,"2021-12-01 15:30:00+01",0
41120,1,"2021-12-01 15:45:00+01",0
41121,1,"2021-12-01 16:00:00+01",0
41122,1,"2021-12-01 16:15:00+01",0
41123,1,"2021-12-01 16:30:00+01",0
41124,1,"2021-12-01 16:45:00+01",0
41125,1,"2021-12-01 17:00:00+01",0
41126,1,"2021-12-01 17:15:00+01",0
41127,1,"2021-12-01 17:30:00+01",0
41128,1,"2021-12-01 17:45:00+01",0
41129,1,"2021-12-01 18:00:00+01",0
41130,1,"2021-12-01 18:15:00+01",0
